"car_id","car_name","car_year","car_restyle","car_series1","car_series3","benchi","car_drive","qx_name1","qx_name2","car_door","car_liter_wu","car_desc","car_auto","car_site","car_oil","car_discharge_standard","car_hp","car_height_t","car_wheelbase","car_engine","car_engine1","car_OBD","car_discharge","car_price","car_model_name"
1142547,"菲亚特",2004,"","派力奥","","","","","SPEEDGEAR EL","","1.3L","","","","","","","","","","","","欧二",9.58,"2004款 派力奥 1.3L Speedgear EL"
1142548,"奔驰",2005,"","奔驰C-进口","COUPE","C200","","","K","","","","","","","","","","","","","","欧四",56,"2005款 奔驰C级(进口) C 200K Coupe"
1142549,"北汽制造",2012,"","陆铃","","","","标准","","","2.8T","","","","","","","","","","","","国三",6.48,"2012款 陆铃 2.8T 标准型"
1142550,"阿尔法·罗密欧",2004,"","阿尔法罗密欧GT-进口","","","","","","","3.2","","","","","","","","","","","","欧四",40,"2004款 阿尔法罗密欧GT(进口) 3.2"
1142551,"道奇",2016,"改版","挑战者","","","","","S","","3.6XT","","","","","","","","","","","","欧五",53,"2016款 挑战者(进口) 3.6XTS plus"
1142559,"中华",2018,"","中华V6","","","","","","","1.5T","","自动","纪念型","","","","","","","","","国五",14.19,"2018款 中华V6 1.5T 自动纪念型"
1142560,"中华",2018,"","中华V6","","","","旗舰","","","1.5T","","自动","","","","","","","","","","国五",12.99,"2018款 中华V6 1.5T 自动旗舰型"
1142561,"中华",2018,"","中华V6","","","","尊贵","","","1.5T","","自动","","","","","","","","","","国五",11.99,"2018款 中华V6 1.5T 自动尊贵型"
1142562,"中华",2018,"","中华V6","","","","豪华","","","1.5T","","自动","","","","","","","","","","国五",10.99,"2018款 中华V6 1.5T 自动豪华型"
1142563,"中华",2018,"","中华V6","","","","尊贵","","","1.5T","","手动","","","","","","","","","","国五",10.99,"2018款 中华V6 1.5T 手动尊贵型"
1142564,"中华",2018,"","中华V6","","","","豪华","","","1.5T","","手动","","","","","","","","","","国五",9.99,"2018款 中华V6 1.5T 手动豪华型"
1142565,"中华",2018,"","中华V6","","","","精英","","","1.5T","","手动","","","","","","","","","","国五",8.99,"2018款 中华V6 1.5T 手动精英型"
1142566,"中华",2018,"","中华V6","","","","都市","","","1.5T","","手动","","","","","","","","","","国五",8.79,"2018款 中华V6 1.5T 手动都市型"
1142575,"捷豹",2018,"","捷豹XEL","","XEL","","奢华","250PS","","2.0T","","","","","","","","","","","","国五",42.58,"2018款 捷豹XEL 2.0T 250PS 奢华版"
1142576,"捷豹",2018,"","捷豹XEL","","XEL","","尊享","250PS","","2.0T","","","","","","","","","","","","国五",37.18,"2018款 捷豹XEL 2.0T 250PS 尊享版"
1142577,"捷豹",2018,"","捷豹XEL","","XEL","","首发限量","200PS","","2.0T","","","","","","","","","","","","国五",35.68,"2018款 捷豹XEL 2.0T 200PS 首发限量版"
1142578,"捷豹",2018,"","捷豹XEL","","XEL","","尊享","200PS","","2.0T","","","","","","","","","","","","国五",34.68,"2018款 捷豹XEL 2.0T 200PS 尊享版"
1142579,"捷豹",2018,"","捷豹XEL","","XEL","","挚爱","200PS LOVE","","2.0T","","","","","","","","","","","","国五",33.28,"2018款 捷豹XEL 2.0T 200PS LOVE挚爱版"
1142580,"捷豹",2018,"","捷豹XEL","","XEL","","豪华","200PS","","2.0T","","","","","","","","","","","","国五",31.98,"2018款 捷豹XEL 2.0T 200PS 豪华版"
1142581,"捷豹",2018,"","捷豹XEL","","XEL","","精英","200PS","","2.0T","","","","","","","","","","","","国五",28.88,"2018款 捷豹XEL 2.0T 200PS 精英版"
1142582,"讴歌",2018,"","讴歌TLX-L","","","","钻享","","","2.4L","","","","","","","","","","","","国五",37.98,"2018款 讴歌TLX-L 2.4L 钻享版"
1142583,"讴歌",2018,"","讴歌TLX-L","","","","智享","","","2.4L","","","","","","","","","","","","国五",35.88,"2018款 讴歌TLX-L 2.4L 智享版"
1142584,"讴歌",2018,"","讴歌TLX-L","","","","尊享","","","2.4L","","","","","","","","","","","","国五",32.98,"2018款 讴歌TLX-L 2.4L 尊享版"
1142585,"讴歌",2018,"","讴歌TLX-L","","","","悦享","","","2.4L","","","","","","","","","","","","国五",30.88,"2018款 讴歌TLX-L 2.4L 悦享版"
1142586,"讴歌",2018,"","讴歌TLX-L","","","","畅享","","","2.4L","","","","","","","","","","","","国五",27.98,"2018款 讴歌TLX-L 2.4L 畅享版"
1142587,"沃尔沃",2018,"","沃尔沃XC60新能源","","","","智尊豪华","T8","","","","","","混动","","","","","","","","国五",60.99,"2018款 沃尔沃XC60新能源 T8 E驱混动 智尊豪华版"
1142588,"沃尔沃",2018,"","沃尔沃XC60新能源","","","","智雅运动","T8","","","","","","混动","","","","","","","","国五",54.99,"2018款 沃尔沃XC60新能源 T8 E驱混动 智雅运动版"
1142589,"长安轿车",2018,"","睿骋CC","","","","尊雅","","","1.5T","","自动","","","","","","","","","","国五",13.89,"2018款 睿骋CC 1.5T 自动尊雅型"
1142590,"长安轿车",2018,"","睿骋CC","","","","智雅","","","1.5T","","自动","","","","","","","","","","国五",12.89,"2018款 睿骋CC 1.5T 自动智雅型"
1142591,"长安轿车",2018,"","睿骋CC","","","","豪雅","","","1.5T","","自动","","","","","","","","","","国五",11.99,"2018款 睿骋CC 1.5T 自动豪雅型"
1142592,"长安轿车",2018,"","睿骋CC","","","","典雅","","","1.5T","","自动","","","","","","","","","","国五",10.99,"2018款 睿骋CC 1.5T 自动典雅型"
1142593,"长安轿车",2018,"","睿骋CC","","","","豪雅","","","1.5T","","手动","","","","","","","","","","国五",10.89,"2018款 睿骋CC 1.5T 手动豪雅型"
1142594,"长安轿车",2018,"","睿骋CC","","","","典雅","","","1.5T","","手动","","","","","","","","","","国五",9.89,"2018款 睿骋CC 1.5T 手动典雅型"
1142595,"长安轿车",2018,"","睿骋CC","","","","舒雅","","","1.5T","","手动","","","","","","","","","","国五",8.99,"2018款 睿骋CC 1.5T 手动舒雅型"
1142596,"猎豹",2018,"","猎豹CS9新能源","","","","精英","EV300","","","","","","","","","","","","","","",21.58,"2018款 猎豹CS9新能源 EV300 精英版"
1142597,"猎豹",2018,"","猎豹CS9新能源","","","","风尚","EV300","","","","","","","","","","","","","","",20.58,"2018款 猎豹CS9新能源 EV300 风尚版"
1142598,"丰田",2017,"","普拉多-进口","","","","","3000 TXL","","","","自动","","柴油","","","","","","","","欧五",55,"2017款 普拉多(进口) 3000 柴油 自动TXL"
1142599,"丰田",2017,"","普拉多-进口","","","","","3000 TX","","","","自动","","柴油","","","","","","","","欧五",53,"2017款 普拉多(进口) 3000 柴油 自动TX"
11426,"金杯",2009,"","海星","","","","豪华","","","","","","","","","","","","SY6390","","","国三",4.08,"2009款 海星 SY6390豪华型"
1142600,"丰田",2015,"","普拉多-进口","","","","","3000 TXL","","","","手动","","柴油","","","","","","","","欧五",35.5,"2015款 普拉多(进口) 3000 柴油 手动TXL"
1142601,"丰田",2015,"","普拉多-进口","","","","","3000 TX","","","","手动","","柴油","","","","","","","","欧五",35,"2015款 普拉多(进口) 3000 柴油 手动TX"
1142602,"丰田",2016,"","普拉多-进口","","","","","3000 TXL","","","","手动","","柴油","","","","","","","","欧四",35,"2016款 普拉多(进口) 3000 柴油 手动TXL"
1142616,"领克",2017,"","领克01","","","四驱","时间限量","","","2.0T","","","","","","","","","","","","国五",22.08,"2017款 领克01 2.0T 四驱时间限量版"
1142617,"领克",2017,"","领克01","","","四驱","劲","PRO","","2.0T","","","","","","","","","","","","国五",20.28,"2017款 领克01 2.0T 四驱劲Pro版"
1142618,"领克",2017,"","领克01","","","两驱","耀","PRO","","2.0T","","","","","","","","","","","","国五",18.28,"2017款 领克01 2.0T 两驱耀Pro版"
1142619,"领克",2017,"","领克01","","","两驱","","PRO","","2.0T","","","","","","","","","","","","国五",17.88,"2017款 领克01 2.0T 两驱型Pro版"
1142620,"领克",2017,"","领克01","","","两驱","","","","2.0T","","","","","","","","","","","","国五",16.88,"2017款 领克01 2.0T 两驱型版"
1142621,"领克",2017,"","领克01","","","两驱","纯","LITE","","2.0T","","","","","","","","","","","","国五",15.88,"2017款 领克01 2.0T 两驱纯Lite版"
1142623,"众泰",2018,"","大迈X7","","","","上进荣耀","","","1.8T","","自动","","","","双离合","","","","","","国五",15.18,"2018款 大迈X7 上进版 1.8T DCT荣耀版"
1142630,"奔驰",2018,"","奔驰GLA","","GLA200","","极地限量","","","","","","","","","","","","","","","国五",32.56,"2018款 奔驰GLA级 GLA 200 极地限量版"
1142631,"野马",2017,"","野马T70","","","","运动精英","S","","1.5T","","手动","","","","","","","","","","国五",8.98,"2017款 野马T70S 运动版 1.5T 手动精英型"
1142637,"日产",2018,"","NV200","","","","郑州日产尊享","","","1.6L","","自动","","","","","","","","","","国五",12.58,"2018款 郑州日产NV200 1.6L CVT尊享型"
1142638,"日产",2018,"","NV200","","","","郑州日产豪华","","","1.6L","","自动","","","","","","","","","","国五",11.98,"2018款 郑州日产NV200 1.6L CVT豪华型"
1142639,"大众",2018,"","迈特威","","","四驱","大众风尚","MULTIVAN","","2.0TSI","","","7座","","","","","","","","","国五",56.28,"2018款 大众Multivan(进口) 2.0TSI 四驱风尚版 7座"
1142641,"大通",2016,"","大通EG10","","","","纯电动豪华行政","","","","","","","","","","","","","","","",40.68,"2016款 大通EG10 纯电动豪华行政版"
1142642,"大通",2016,"","大通EG10","","","","纯电动旗舰","","","","","","","","","","","","","","","",36.48,"2016款 大通EG10 纯电动旗舰版"
1142643,"大通",2016,"","大通EG10","","","","纯电动精英","","","","","","","","","","","","","","","",30.98,"2016款 大通EG10 纯电动精英版"
1142646,"江铃",2017,"改版","骐铃T7","","","四驱","至尊距","","","2.0T","","","","","","","","加长轴","4K21D4T","","","国五",12.18,"2017款 骐铃T7 2.0T PLUS四驱至尊版加长轴距4K21D4T"
1142647,"江铃",2017,"改版","骐铃T7","","","四驱","至尊距","","","2.0T","","","","","","","","标准轴","4K21D4T","","","国五",12.08,"2017款 骐铃T7 2.0T PLUS四驱至尊版标准轴距4K21D4T"
1142648,"江铃",2017,"改版","骐铃T7","","","两驱","至尊距","","","2.0T","","","","","","","","加长轴","4K21D4T","","","国五",10.58,"2017款 骐铃T7 2.0T PLUS两驱至尊版加长轴距4K21D4T"
1142649,"江铃",2017,"改版","骐铃T7","","","两驱","至尊距","","","2.0T","","","","","","","","标准轴","4K21D4T","","","国五",10.48,"2017款 骐铃T7 2.0T PLUS两驱至尊版标准轴距4K21D4T"
1142661,"观致",2018,"","观致3","","","","尊贵","GT","","1.6T","","自动","","","","","","","","","","国五",13.99,"2018款 观致3 GT 1.6T 自动尊贵型"
1142662,"观致",2018,"","观致3","","","","领先","GT","","1.6T","","手动","","","","","","","","","","国五",10.89,"2018款 观致3 GT 1.6T 手动领先型"
1142663,"观致",2018,"","观致3","","","","都市尊贵","SUV","","1.6T","","自动","","","","","","","","","","国五",15.19,"2018款 观致3 都市SUV 1.6T 自动尊贵型"
1142664,"观致",2018,"","观致3","","","","都市领先","SUV","","1.6T","","手动","","","","","","","","","","国五",12.59,"2018款 观致3 都市SUV 1.6T 手动领先型"
1142674,"卡升",2017,"","卡升威霆","","","","标准","","","2.0T","","","","","","","","","","","","国五",78.8,"2017款 卡升威霆 2.0T 标准型"
1142676,"保时捷",2018,"","718","","","","保时捷","CAYMAN","","2.0T","","","","","","","","","","","","欧五",58.8,"2018款 保时捷718 Cayman 2.0T"
1142677,"保时捷",2018,"","718","","","","保时捷","CAYMAN S","","2.5T","","","","","","","","","","","","欧五",84.8,"2018款 保时捷718 Cayman S 2.5T"
1142678,"现代",2018,"","领动","","","","特别周年","","","1.6L","","自动","","","","","","","","","","国五",11.98,"2018款 领动 1.6L 自动15周年特别版"
1142688,"金杯",2014,"五代","金杯海狮","","","","动力王经典","V19","","2.0L","","","","","","","","","","","","国五",6.06,"2014款 金杯海狮 2.0L第五代动力王经典型V19"
1142689,"金杯",2014,"五代","金杯海狮","","","","动力王舒适","V19","","2.0L","","","","","","","","","","","","国五",7.06,"2014款 金杯海狮 2.0L第五代动力王舒适型V19"
1142690,"金杯",2014,"五代","金杯海狮","","","","动力王乘用","V19","","2.0L","","","","","","","","","","","","国五",7.66,"2014款 金杯海狮 2.0L第五代动力王乘用型V19"
1142691,"金杯",2014,"五代","金杯海狮","","","","动力王豪华","V19","","2.0L","","","","","","","","","","","","国五",8.66,"2014款 金杯海狮 2.0L第五代动力王豪华型V19"
1142692,"金杯",2014,"五代","金杯海狮","","","","快运王商务","","","2.0L","","","","","","","","","4G20B","","","国五",6.48,"2014款 金杯海狮 2.0L第五代快运王商务型4G20B"
1142693,"金杯",2014,"五代","金杯海狮","","","","快运王商务","","","2.0L","","","","","","","","","4G21B","","","国五",6.48,"2014款 金杯海狮 2.0L第五代快运王商务型4G21B"
1142694,"金杯",2014,"五代","金杯海狮","","","","动力王经典","V20","","2.0L","","","","","","","","","","","","国五",6.06,"2014款 金杯海狮 2.0L第五代动力王经典型V20"
1142695,"金杯",2014,"五代","金杯海狮","","","","动力王舒适","V20","","2.0L","","","","","","","","","","","","国五",7.06,"2014款 金杯海狮 2.0L第五代动力王舒适型V20"
1142696,"金杯",2014,"五代","金杯海狮","","","","动力王乘用","V20","","2.0L","","","","","","","","","","","","国五",7.66,"2014款 金杯海狮 2.0L第五代动力王乘用型V20"
1142697,"金杯",2014,"五代","金杯海狮","","","","动力王豪华","V20","","2.0L","","","","","","","","","","","","国五",8.66,"2014款 金杯海狮 2.0L第五代动力王豪华型V20"
1142698,"金杯",2014,"五代","金杯海狮","","","","动力王经典","","","2.0L","","","","","","","","","4G20D4B","","","国五",6.06,"2014款 金杯海狮 2.0L第五代动力王经典型4G20D4B"
1142699,"金杯",2014,"五代","金杯海狮","","","","动力王舒适","","","2.0L","","","","","","","","","4G20D4B","","","国五",7.06,"2014款 金杯海狮 2.0L第五代动力王舒适型4G20D4B"
11427,"金杯",2009,"","大力神","长厢","","","劲酷","","","2.2L","","手动","","","","","","长轴","SY1028HC33C","","","国三",8.26,"2009款 大力神 劲酷版 2.2L 手动 长厢长轴 SY1028HC33C"
1142700,"金杯",2014,"五代","金杯海狮","","","","动力王乘用","","","2.0L","","","","","","","","","4G20D4B","","","国五",7.66,"2014款 金杯海狮 2.0L第五代动力王乘用型4G20D4B"
1142701,"金杯",2014,"五代","金杯海狮","","","","动力王豪华","","","2.0L","","","","","","","","","4G20D4B","","","国五",8.66,"2014款 金杯海狮 2.0L第五代动力王豪华型4G20D4B"
1142721,"大通",2018,"","大通 V80","","","","傲运通","MAXUS V80","","2.5T","","自动","6/7/10座","","","","中顶","长轴","","","","国五",17.48,"2018款 MAXUS V80 2.5T AMT傲运通长轴中顶6/7/10座"
1142723,"大通",2018,"","大通 V80","","","","傲运通","MAXUS V80","","2.5T","","自动","6/7/10座","","","","高顶","长轴","","","","国五",18.28,"2018款 MAXUS V80 2.5T AMT傲运通长轴高顶6/7/10座"
1142748,"大通",2018,"","大通 V80","","","","精英","MAXUS V80","","2.5T","","手动","6/7/10座","","","","中顶","长轴","","","","国五",17.18,"2018款 MAXUS V80 2.5T 6挡手动精英版长轴中顶6/7/10座"
1142750,"大通",2018,"","大通 V80","","","","精英","MAXUS V80","","2.5T","","手动","6/7/10座","","","","高顶","长轴","","","","国五",17.98,"2018款 MAXUS V80 2.5T 6挡手动精英版长轴高顶6/7/10座"
1142751,"宝马",2016,"","宝马X5","","","","基本","XDRIVE35I","","","","","","","","","","","","","","欧六",69,"2016款 宝马X5(进口) xDrive35i 基本型"
1142752,"长安商用",2017,"","睿行M70","","","","舒适背掀门","","","1.5L","","","6座","","","","","","DAM15DL","","","国五",6.44,"2017款 睿行M70 1.5L舒适型6座背掀门DAM15DL"
1142753,"长安商用",2017,"","睿行M70","","","","舒适对开门","","","1.5L","","","6座","","","","","","DAM15DL","","","国五",6.64,"2017款 睿行M70 1.5L舒适型6座对开门DAM15DL"
1142754,"长安商用",2017,"","睿行M70","","","","舒适背掀门","","","1.5L","","","7座","","","","","","DAM15DL","","","国五",6.44,"2017款 睿行M70 1.5L舒适型7座背掀门DAM15DL"
